AthleteCode,PrintName,FamilyName,GivenName,GenderCode,OrganisationCode,DisciplineCode,EventEntry,event_count,Id_x,CHI_Description_x,Id_y,CHI_Description_y
ROWWS0109111,易立琴,易立琴,,2,HUN,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,HUN,湖南
ROWWS0109114,占好定,占好定,,2,HUN,ROW,[{'EventCode': 'ROWWNOCOX2------------------------'}],1,ROW,赛艇,HUN,湖南
ROWWS0109116,张培冰,张培冰,,2,HUN,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,HUN,湖南
ROWWS0114221,陈璐,陈璐,,2,GUD,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114256,郭雪颖,郭雪颖,,2,GUD,ROW,"[{'EventCode': 'ROWWSCULL4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114278,黄梦怡,黄梦怡,,2,GUD,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114281,黄文仪,黄文仪,,2,GUD,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114299,景祥慧,景祥慧,,2,GUD,ROW,[{'EventCode': 'ROWWNOCOX4------------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114352,梁国汝,梁国汝,,2,GUD,ROW,"[{'EventCode': 'ROWWSCULL4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114437,邱秀萍,邱秀萍,,2,GUD,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114439,任佳琪,任佳琪,,2,GUD,ROW,[{'EventCode': 'ROWWNOCOX4------------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114442,沈双美,沈双美,,2,GUD,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",3,ROW,赛艇,GUD,广东
ROWWS0114448,宋琴,宋琴,,2,GUD,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114488,王森,王森,,2,GUD,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114491,王桃桃,王桃桃,,2,GUD,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114511,魏倩,魏倩,,2,GUD,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114528,夏诗颖,夏诗颖,,2,GUD,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114531,肖惠晨,肖惠晨,,2,GUD,ROW,[{'EventCode': 'ROWWSCULL1------------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114571,余育男,余育男,,2,GUD,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0114572,袁晓瑜,袁晓瑜,,2,GUD,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,GUD,广东
ROWWS0114623,周羽秀,周羽秀,,2,GUD,ROW,"[{'EventCode': 'ROWWSCULL4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,GUD,广东
ROWWS0131480,别玉娟,别玉娟,,2,SIC,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,SIC,四川
ROWWS0131482,陈芳,陈芳,,2,SIC,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131486,崔瀚文,崔瀚文,,2,SIC,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131491,宫雪,宫雪,,2,SIC,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131502,李建英,李建英,,2,SIC,ROW,"[{'EventCode': 'ROWWCOXED8------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131510,龙冬梅,龙冬梅,,2,SIC,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131513,罗雅丹,罗雅丹,,2,SIC,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131542,余静,余静,,2,SIC,ROW,"[{'EventCode': 'ROWWCOXED8------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0131543,曾雪梅,曾雪梅,,2,SIC,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SIC,四川
ROWWS0134847,李娟娟,李娟娟,,2,GUZ,ROW,[{'EventCode': 'ROWWSCULL4------------------------'}],1,ROW,赛艇,GUZ,贵州
ROWWS0134868,罗彩,罗彩,,2,GUZ,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,GUZ,贵州
ROWWS0134883,王欢,王欢,,2,GUZ,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,GUZ,贵州
ROWWS0134902,杨敏,杨敏,,2,GUZ,ROW,"[{'EventCode': 'ROWWSCULL4------------------------'}, {'EventCode': 'ROWWSCULL1------------------------'}]",2,ROW,赛艇,GUZ,贵州
ROWWS0134927,朱廷,朱廷,,2,GUZ,ROW,[],0,ROW,赛艇,GUZ,贵州
ROWWS0141415,杜乔,杜乔,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141425,冯沙沙,冯沙沙,,2,SAX,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,SAX,陕西
ROWWS0141427,付静霞,付静霞,,2,SAX,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,SAX,陕西
ROWWS0141475,鞠汶君,鞠汶君,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141497,李娜,李娜,,2,SAX,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,SAX,陕西
ROWWS0141511,李瑶,李瑶,,2,SAX,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141525,刘睿琦,刘睿琦,,2,SAX,ROW,[{'EventCode': 'ROWWSCULL1------------------------'}],1,ROW,赛艇,SAX,陕西
ROWWS0141537,刘媛媛,刘媛媛,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141544,吕佳滢,吕佳滢,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141603,孙晓乐,孙晓乐,,2,SAX,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141633,王笑楠,王笑楠,,2,SAX,ROW,[],0,ROW,赛艇,SAX,陕西
ROWWS0141641,王烨岚,王烨岚,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141645,王依诺,王依诺,,2,SAX,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141662,吴雪纯,吴雪纯,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141670,谢晓晗,谢晓晗,,2,SAX,ROW,"[{'EventCode': 'ROWWCOXED8------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141677,徐星叶,徐星叶,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141724,张玲,张玲,,2,SAX,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL4------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141757,赵艺辉,赵艺辉,,2,SAX,ROW,"[{'EventCode': 'ROWWNOCOX4------------------------'}, {'EventCode': 'ROWWCOXED8------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0141764,周晓琦,周晓琦,,2,SAX,ROW,"[{'EventCode': 'ROWWCOXED8------------------------'}, {'EventCode': 'ROWWNOCOX2------------------------'}]",2,ROW,赛艇,SAX,陕西
ROWWS0147043,郭剑雪,郭剑雪,,2,GAS,ROW,[{'EventCode': 'ROWWSCULL2------------------------'}],1,ROW,赛艇,GAS,甘肃
ROWWS0147064,王彩霞,王彩霞,,2,GAS,ROW,[{'EventCode': 'ROWWSCULL2------------------------'}],1,ROW,赛艇,GAS,甘肃
ROWWS0147077,杨倩雯,杨倩雯,,2,GAS,ROW,[{'EventCode': 'ROWWSCULL1------------------------'}],1,ROW,赛艇,GAS,甘肃
ROWWS0154671,符小月,符小月,,2,HUB,ROW,[{'EventCode': 'ROWWSCULL2-L----------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154678,姜伍琪,姜伍琪,,2,FUJ,ROW,[{'EventCode': 'ROWWSCULL2------------------------'}],1,ROW,赛艇,FUJ,福建
ROWWS0154680,李多蕾,李多蕾,,2,HUB,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154681,李乐乐,李乐乐,,2,HUB,ROW,[{'EventCode': 'ROWWNOCOX4------------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154694,秦苗苗,秦苗苗,,2,HUB,ROW,[{'EventCode': 'ROWWNOCOX4------------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154696,孙宁,孙宁,,2,HUB,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154704,王子凤,王子凤,,2,HUB,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154710,许菁,许菁,,2,FUJ,ROW,[{'EventCode': 'ROWWSCULL2------------------------'}],1,ROW,赛艇,FUJ,福建
ROWWS0154716,张佩歆,张佩歆,,2,HUB,ROW,[{'EventCode': 'ROWWNOCOX2------------------------'}],1,ROW,赛艇,HUB,湖北
ROWWS0154717,张琦晗,张琦晗,,2,HUB,ROW,"[{'EventCode': 'ROWWSCULL2------------------------'}, {'EventCode': 'ROWWSCULL1------------------------'}]",2,ROW,赛艇,HUB,湖北
ROWWS0154718,张秋怡,张秋怡,,2,HUB,ROW,[{'EventCode': 'ROWWCOXED8------------------------'}],1,ROW,赛艇,HUB,湖北
RUGMS0002523,崔硕城,崔硕城,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002543,黄奥琦,黄奥琦,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002549,贾英越,贾英越,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002552,姜伟,姜伟,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002558,李惠来,李惠来,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002563,李学斌,李学斌,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002581,吕鹏,吕鹏,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002583,马海涛,马海涛,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002586,明晓凯,明晓凯,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002598,宋凯鑫,宋凯鑫,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002600,苏海亮,苏海亮,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002613,王伟,王伟,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002618,王占坤,王占坤,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002626,夏志远,夏志远,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0002643,张博,张博,,1,BEJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,BEJ,北京
RUGMS0004362,阿尔达克·木合亚提,阿尔达克·木合亚提,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004364,姜坤坤,姜坤坤,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004366,李长远,李长远,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004370,李明明,李明明,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004373,刘冠军,刘冠军,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004374,刘金龙,刘金龙,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004377,吕江鹏,吕江鹏,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004381,宋博洋,宋博洋,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004383,王金哲,王金哲,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004385,王俨锟,王俨锟,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004386,王毅,王毅,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004387,夏提克·达吾列提别克,夏提克·达吾列提别克,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004388,杨景智,杨景智,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004392,张琳,张琳,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0004397,赵仁柱,赵仁柱,,1,TIJ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,TIJ,天津
RUGMS0019025,戴振东,戴振东,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019030,杜宝申,杜宝申,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019033,杜泽禹,杜泽禹,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019091,刘昊鑫,刘昊鑫,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019105,鹿钦皓,鹿钦皓,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019122,潘跻友,潘跻友,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019155,王法达,王法达,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019200,徐康博,徐康博,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019214,杨焓,杨焓,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019224,翟晓磊,翟晓磊,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019238,张深津,张深津,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019253,赵传昕,赵传昕,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0019257,赵银豹,赵银豹,,1,SHX,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHX,山西
RUGMS0025130,包贺宇,包贺宇,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025140,陈凯文,陈凯文,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025161,谷硕,谷硕,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025173,何洋,何洋,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025227,刘华川,刘华川,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025235,刘晓辉,刘晓辉,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025236,刘鑫,刘鑫,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025252,孟靖淇,孟靖淇,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025282,田珣,田珣,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025286,王海亮,王海亮,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025315,辛帅伟,辛帅伟,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025323,杨晓,杨晓,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025339,张佳宝,张佳宝,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025354,郑壮壮,郑壮壮,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0025361,庄海涛,庄海涛,,1,NMG,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,NMG,内蒙古
RUGMS0056258,蔡胜正,蔡胜正,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056266,陈永强,陈永强,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056288,纪澳,纪澳,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056289,姜涵,姜涵,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056294,李俊豪,李俊豪,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056297,李维坤,李维坤,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056304,刘天池,刘天池,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056316,秦函,秦函,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056319,曲洪宁,曲洪宁,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056322,苏帅,苏帅,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056332,王豪,王豪,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056341,魏文新,魏文新,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056358,赵海博,赵海博,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056360,赵兴达,赵兴达,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0056361,赵壮壮,赵壮壮,,1,JIS,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,JIS,江苏
RUGMS0090899,单长顺,单长顺,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090902,冯文儒,冯文儒,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090903,高冰,高冰,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090906,高英豪,高英豪,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090909,韩增洁,韩增洁,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090910,胡振业,胡振业,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090912,贾博威,贾博威,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090915,李海涛,李海涛,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090919,刘俊奎,刘俊奎,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090920,刘鲁达,刘鲁达,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090924,马冲,马冲,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090939,王硕硕,王硕硕,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090945,吴家俊,吴家俊,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090950,张超,张超,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0090953,张赛,张赛,,1,SHD,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,SHD,山东
RUGMS0130627,邓晋涛,邓晋涛,,1,CHQ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,CHQ,重庆
RUGMS0130630,韩晓龙,韩晓龙,,1,CHQ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,CHQ,重庆
RUGMS0130634,李华健,李华健,,1,CHQ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,CHQ,重庆
RUGMS0130635,李青松,李青松,,1,CHQ,RUG,[{'EventCode': 'RUGMTEAM7-------------------------'}],1,RUG,7人制橄榄球,CHQ,重庆
